Datetime,Month,Day,Weekday,Hour,Distance_km
2025-01-19 08:00:00,1,19,일요일,8,1.7953204679532044
2025-01-19 09:00:00,1,19,일요일,9,1.5388461153884607
2025-01-19 10:00:00,1,19,일요일,10,1.2823717628237172
2025-01-19 11:00:00,1,19,일요일,11,1.3431156884311566
2025-01-19 12:00:00,1,19,일요일,12,1.4173582641735825
2025-01-19 13:00:00,1,19,일요일,13,1.3633636636336364
2025-01-19 14:00:00,1,19,일요일,14,1.4038596140385957
2025-01-19 15:00:00,1,19,일요일,15,1.5388461153884607
2025-01-19 16:00:00,1,19,일요일,16,1.673832616738326
2025-01-19 17:00:00,1,19,일요일,17,1.835816418358164
2025-01-19 18:00:00,1,19,일요일,18,1.7143285671432855
2025-01-19 19:00:00,1,19,일요일,19,1.457854214578542
2025-01-19 20:00:00,1,19,일요일,20,1.221627837216278
2025-01-19 21:00:00,1,19,일요일,21,1.0056494350564942
2025-01-19 22:00:00,1,19,일요일,22,0.8504149585041494
2025-01-19 23:00:00,1,19,일요일,23,0.7491750824917508
2025-01-20 00:00:00,1,20,월요일,0,0.8882111788821114
2025-01-20 01:00:00,1,20,월요일,1,0.5763923607639234
2025-01-20 02:00:00,1,20,월요일,2,0.5007999200079991
2025-01-20 03:00:00,1,20,월요일,3,0.4157584241575841
2025-01-20 04:00:00,1,20,월요일,4,0.5480451954804518
2025-01-20 05:00:00,1,20,월요일,5,0.963803619638036
2025-01-20 06:00:00,1,20,월요일,6,1.6063393660633931
2025-01-20 07:00:00,1,20,월요일,7,2.2677732226777314
2025-01-20 08:00:00,1,20,월요일,8,2.513448655134486
2025-01-20 09:00:00,1,20,월요일,9,2.1543845615438446
2025-01-20 10:00:00,1,20,월요일,10,1.795320467953204
2025-01-20 11:00:00,1,20,월요일,11,1.880361963803619
2025-01-20 12:00:00,1,20,월요일,12,1.9843015698430153
2025-01-20 13:00:00,1,20,월요일,13,1.9087091290870908
2025-01-20 14:00:00,1,20,월요일,14,1.965403459654034
2025-01-20 15:00:00,1,20,월요일,15,2.1543845615438446
2025-01-20 16:00:00,1,20,월요일,16,2.343365663433656
2025-01-20 17:00:00,1,20,월요일,17,2.5701429857014295
2025-01-20 18:00:00,1,20,월요일,18,2.4000599940005993
2025-01-20 19:00:00,1,20,월요일,19,2.0409959004099587
2025-01-20 20:00:00,1,20,월요일,20,1.7102789721027893
2025-01-20 21:00:00,1,20,월요일,21,1.407909209079092
2025-01-20 22:00:00,1,20,월요일,22,1.190580941905809
2025-01-20 23:00:00,1,20,월요일,23,1.048845115488451
2025-01-21 00:00:00,1,21,화요일,0,0.8459154084591538
2025-01-21 01:00:00,1,21,화요일,1,0.548945105489451
2025-01-21 02:00:00,1,21,화요일,2,0.476952304769523
2025-01-21 03:00:00,1,21,화요일,3,0.39596040395960397
2025-01-21 04:00:00,1,21,화요일,4,0.5219478052194779
2025-01-21 05:00:00,1,21,화요일,5,0.917908209179082
2025-01-21 06:00:00,1,21,화요일,6,1.5298470152984698
2025-01-21 07:00:00,1,21,화요일,7,2.1597840215978397
2025-01-21 08:00:00,1,21,화요일,8,2.393760623937606
2025-01-21 09:00:00,1,21,화요일,9,2.0517948205179475
2025-01-21 10:00:00,1,21,화요일,10,1.7098290170982897
2025-01-21 11:00:00,1,21,화요일,11,1.7908209179082086
2025-01-21 12:00:00,1,21,화요일,12,1.8898110188981099
2025-01-21 13:00:00,1,21,화요일,13,1.8178182181781817
2025-01-21 14:00:00,1,21,화요일,14,1.8718128187181278
2025-01-21 15:00:00,1,21,화요일,15,2.0517948205179475
2025-01-21 16:00:00,1,21,화요일,16,2.231776822317768
2025-01-21 17:00:00,1,21,화요일,17,2.447755224477552
2025-01-21 18:00:00,1,21,화요일,18,2.2857714228577137
2025-01-21 19:00:00,1,21,화요일,19,1.943805619438056
2025-01-21 20:00:00,1,21,화요일,20,1.6288371162883708
2025-01-21 21:00:00,1,21,화요일,21,1.340865913408659
2025-01-21 22:00:00,1,21,화요일,22,1.133886611338866
2025-01-21 23:00:00,1,21,화요일,23,0.998900109989001
2025-01-22 00:00:00,1,22,수요일,0,0.8628337166283367
2025-01-22 01:00:00,1,22,수요일,1,0.5599240075992399
2025-01-22 02:00:00,1,22,수요일,2,0.48649135086491335
2025-01-22 03:00:00,1,22,수요일,3,0.40387961203879597
2025-01-22 04:00:00,1,22,수요일,4,0.5323867613238674
2025-01-22 05:00:00,1,22,수요일,5,0.9362663733626634
2025-01-22 06:00:00,1,22,수요일,6,1.560443955604439
2025-01-22 07:00:00,1,22,수요일,7,2.202979702029796
2025-01-22 08:00:00,1,22,수요일,8,2.4416358364163577
2025-01-22 09:00:00,1,22,수요일,9,2.0928307169283062
2025-01-22 10:00:00,1,22,수요일,10,1.7440255974402552
2025-01-22 11:00:00,1,22,수요일,11,1.8266373362663726
2025-01-22 12:00:00,1,22,수요일,12,1.927607239276072
2025-01-22 13:00:00,1,22,수요일,13,1.854174582541745
2025-01-22 14:00:00,1,22,수요일,14,1.90924907509249
2025-01-22 15:00:00,1,22,수요일,15,2.0928307169283062
2025-01-22 16:00:00,1,22,수요일,16,2.276412358764123
2025-01-22 17:00:00,1,22,수요일,17,2.4967103289671027
2025-01-22 18:00:00,1,22,수요일,18,2.331486851314868
2025-01-22 19:00:00,1,22,수요일,19,1.9826817318268168
2025-01-22 20:00:00,1,22,수요일,20,1.661413858614138
2025-01-22 21:00:00,1,22,수요일,21,1.367683231676832
2025-01-22 22:00:00,1,22,수요일,22,1.156564343565643
2025-01-22 23:00:00,1,22,수요일,23,1.0188781121887809
2025-01-23 00:00:00,1,23,목요일,0,0.8712928707129284
2025-01-23 01:00:00,1,23,목요일,1,0.5654134586541344
2025-01-23 02:00:00,1,23,목요일,2,0.49126087391260864
2025-01-23 03:00:00,1,23,목요일,3,0.4078392160783921
2025-01-23 04:00:00,1,23,목요일,4,0.5376062393760622
2025-01-23 05:00:00,1,23,목요일,5,0.9454454554544544
2025-01-23 06:00:00,1,23,목요일,6,1.5757424257574237
2025-01-23 07:00:00,1,23,목요일,7,2.2245775422457745
2025-01-23 08:00:00,1,23,목요일,8,2.465573442655734
2025-01-23 09:00:00,1,23,목요일,9,2.113348665133486
2025-01-23 10:00:00,1,23,목요일,10,1.7611238876112383
2025-01-23 11:00:00,1,23,목요일,11,1.844545545445455
2025-01-23 12:00:00,1,23,목요일,12,1.946505349465053
2025-01-23 13:00:00,1,23,목요일,13,1.872352764723527
2025-01-23 14:00:00,1,23,목요일,14,1.9279672032796715
2025-01-23 15:00:00,1,23,목요일,15,2.113348665133486
2025-01-23 16:00:00,1,23,목요일,16,2.2987301269873006
2025-01-23 17:00:00,1,23,목요일,17,2.5211878812118784
2025-01-23 18:00:00,1,23,목요일,18,2.354344565543445
2025-01-23 19:00:00,1,23,목요일,19,2.0021197880211976
2025-01-23 20:00:00,1,23,목요일,20,1.6777022297770219
2025-01-23 21:00:00,1,23,목요일,21,1.3810918908109187
2025-01-23 22:00:00,1,23,목요일,22,1.1679032096790318
2025-01-23 23:00:00,1,23,목요일,23,1.0288671132886709
2025-01-24 00:00:00,1,24,금요일,0,0.9135886411358862
2025-01-24 01:00:00,1,24,금요일,1,0.5928607139286071
2025-01-24 02:00:00,1,24,금요일,2,0.5151084891510849
2025-01-24 03:00:00,1,24,금요일,3,0.4276372362763723
2025-01-24 04:00:00,1,24,금요일,4,0.5637036296370361
2025-01-24 05:00:00,1,24,금요일,5,0.9913408659134085
2025-01-24 06:00:00,1,24,금요일,6,1.6522347765223475
2025-01-24 07:00:00,1,24,금요일,7,2.3325667433256667
2025-01-24 08:00:00,1,24,금요일,8,2.5852614738526145
2025-01-24 09:00:00,1,24,금요일,9,2.2159384061593834
2025-01-24 10:00:00,1,24,금요일,10,1.8466153384661528
2025-01-24 11:00:00,1,24,금요일,11,1.9340865913408654
2025-01-24 12:00:00,1,24,금요일,12,2.0409959004099587
2025-01-24 13:00:00,1,24,금요일,13,1.9632436756324363
2025-01-24 14:00:00,1,24,금요일,14,2.021557844215578
2025-01-24 15:00:00,1,24,금요일,15,2.2159384061593834
2025-01-24 16:00:00,1,24,금요일,16,2.4103189681031894
2025-01-24 17:00:00,1,24,금요일,17,2.6435756424357564
2025-01-24 18:00:00,1,24,금요일,18,2.468633136686331
2025-01-24 19:00:00,1,24,금요일,19,2.0993100689931006
2025-01-24 20:00:00,1,24,금요일,20,1.7591440855914406
2025-01-24 21:00:00,1,24,금요일,21,1.4481351864813516
2025-01-24 22:00:00,1,24,금요일,22,1.2245975402459752
2025-01-24 23:00:00,1,24,금요일,23,1.0788121187881212
2025-01-25 00:00:00,1,25,토요일,0,0.7190280971902806
2025-01-25 01:00:00,1,25,토요일,1,0.46660333966603323
2025-01-25 02:00:00,1,25,토요일,2,0.4054094590540945
2025-01-25 03:00:00,1,25,토요일,3,0.3365663433656633
2025-01-25 04:00:00,1,25,토요일,4,0.44365563443655615
2025-01-25 05:00:00,1,25,토요일,5,0.7802219778022195
2025-01-25 06:00:00,1,25,토요일,6,1.3003699630036991
2025-01-25 07:00:00,1,25,토요일,7,1.8358164183581633
2025-01-25 08:00:00,1,25,토요일,8,2.034696530346965
2025-01-25 09:00:00,1,25,토요일,9,1.7440255974402552
2025-01-25 10:00:00,1,25,토요일,10,1.453354664533546
2025-01-25 11:00:00,1,25,토요일,11,1.522197780221977
2025-01-25 12:00:00,1,25,토요일,12,1.6063393660633931
2025-01-25 13:00:00,1,25,토요일,13,1.5451454854514541
2025-01-25 14:00:00,1,25,토요일,14,1.5910408959104083
2025-01-25 15:00:00,1,25,토요일,15,1.7440255974402552
2025-01-25 16:00:00,1,25,토요일,16,1.8970102989701023
2025-01-25 17:00:00,1,25,토요일,17,2.080591940805919
2025-01-25 18:00:00,1,25,토요일,18,1.9429057094290565
2025-01-25 19:00:00,1,25,토요일,19,1.6522347765223473
2025-01-25 20:00:00,1,25,토요일,20,1.384511548845115
2025-01-25 21:00:00,1,25,토요일,21,1.13973602639736
2025-01-25 22:00:00,1,25,토요일,22,0.9638036196380358
2025-01-25 23:00:00,1,25,토요일,23,0.8490650934906507
2025-01-26 00:00:00,1,26,일요일,0,0.6344365563443654
2025-01-26 01:00:00,1,26,일요일,1,0.4117088291170882
2025-01-26 02:00:00,1,26,일요일,2,0.35771422857714225
2025-01-26 03:00:00,1,26,일요일,3,0.296970302969703
2025-01-26 04:00:00,1,26,일요일,4,0.39146085391460844
2025-01-26 05:00:00,1,26,일요일,5,0.6884311568843114
2025-01-26 06:00:00,1,26,일요일,6,1.1473852614738524
2025-01-26 07:00:00,1,26,일요일,7,1.6198380161983796
2025-01-26 08:00:00,1,26,일요일,8,1.7953204679532044
2025-01-26 09:00:00,1,26,일요일,9,1.5388461153884607
2025-01-26 10:00:00,1,26,일요일,10,1.2823717628237172
2025-01-26 11:00:00,1,26,일요일,11,1.3431156884311566
2025-01-26 12:00:00,1,26,일요일,12,1.4173582641735825
2025-01-26 13:00:00,1,26,일요일,13,1.3633636636336364
2025-01-26 14:00:00,1,26,일요일,14,1.4038596140385957
2025-01-26 15:00:00,1,26,일요일,15,1.5388461153884607
2025-01-26 16:00:00,1,26,일요일,16,1.673832616738326
2025-01-26 17:00:00,1,26,일요일,17,1.835816418358164
2025-01-26 18:00:00,1,26,일요일,18,1.7143285671432855
2025-01-26 19:00:00,1,26,일요일,19,1.457854214578542
2025-01-26 20:00:00,1,26,일요일,20,1.221627837216278
2025-01-26 21:00:00,1,26,일요일,21,1.0056494350564942
2025-01-26 22:00:00,1,26,일요일,22,0.8504149585041494
2025-01-26 23:00:00,1,26,일요일,23,0.7491750824917508
2025-01-27 00:00:00,1,27,월요일,0,0.8882111788821114
2025-01-27 01:00:00,1,27,월요일,1,0.5763923607639234
2025-01-27 02:00:00,1,27,월요일,2,0.5007999200079991
2025-01-27 03:00:00,1,27,월요일,3,0.4157584241575841
2025-01-27 04:00:00,1,27,월요일,4,0.5480451954804518
2025-01-27 05:00:00,1,27,월요일,5,0.963803619638036
2025-01-27 06:00:00,1,27,월요일,6,1.6063393660633931
2025-01-27 07:00:00,1,27,월요일,7,2.2677732226777314
2025-01-27 08:00:00,1,27,월요일,8,2.513448655134486
2025-01-27 09:00:00,1,27,월요일,9,2.1543845615438446
2025-01-27 10:00:00,1,27,월요일,10,1.795320467953204
2025-01-27 11:00:00,1,27,월요일,11,1.880361963803619
2025-01-27 12:00:00,1,27,월요일,12,1.9843015698430153
2025-01-27 13:00:00,1,27,월요일,13,1.9087091290870908
2025-01-27 14:00:00,1,27,월요일,14,1.965403459654034
2025-01-27 15:00:00,1,27,월요일,15,2.1543845615438446
2025-01-27 16:00:00,1,27,월요일,16,2.343365663433656
2025-01-27 17:00:00,1,27,월요일,17,2.5701429857014295
2025-01-27 18:00:00,1,27,월요일,18,2.4000599940005993
2025-01-27 19:00:00,1,27,월요일,19,2.0409959004099587
2025-01-27 20:00:00,1,27,월요일,20,1.7102789721027893
2025-01-27 21:00:00,1,27,월요일,21,1.407909209079092
2025-01-27 22:00:00,1,27,월요일,22,1.190580941905809
2025-01-27 23:00:00,1,27,월요일,23,1.048845115488451
2025-01-28 00:00:00,1,28,화요일,0,0.8459154084591538
2025-01-28 01:00:00,1,28,화요일,1,0.548945105489451
2025-01-28 02:00:00,1,28,화요일,2,0.476952304769523
2025-01-28 03:00:00,1,28,화요일,3,0.39596040395960397
2025-01-28 04:00:00,1,28,화요일,4,0.5219478052194779
2025-01-28 05:00:00,1,28,화요일,5,0.917908209179082
2025-01-28 06:00:00,1,28,화요일,6,1.5298470152984698
2025-01-28 07:00:00,1,28,화요일,7,2.1597840215978397
2025-01-28 08:00:00,1,28,화요일,8,2.393760623937606
2025-01-28 09:00:00,1,28,화요일,9,2.0517948205179475
2025-01-28 10:00:00,1,28,화요일,10,1.7098290170982897
2025-01-28 11:00:00,1,28,화요일,11,1.7908209179082086
2025-01-28 12:00:00,1,28,화요일,12,1.8898110188981099
2025-01-28 13:00:00,1,28,화요일,13,1.8178182181781817
2025-01-28 14:00:00,1,28,화요일,14,1.8718128187181278
2025-01-28 15:00:00,1,28,화요일,15,2.0517948205179475
2025-01-28 16:00:00,1,28,화요일,16,2.231776822317768
2025-01-28 17:00:00,1,28,화요일,17,2.447755224477552
2025-01-28 18:00:00,1,28,화요일,18,2.2857714228577137
2025-01-28 19:00:00,1,28,화요일,19,1.943805619438056
2025-01-28 20:00:00,1,28,화요일,20,1.6288371162883708
2025-01-28 21:00:00,1,28,화요일,21,1.340865913408659
2025-01-28 22:00:00,1,28,화요일,22,1.133886611338866
2025-01-28 23:00:00,1,28,화요일,23,0.998900109989001
2025-01-29 00:00:00,1,29,수요일,0,0.8628337166283367
2025-01-29 01:00:00,1,29,수요일,1,0.5599240075992399
2025-01-29 02:00:00,1,29,수요일,2,0.48649135086491335
2025-01-29 03:00:00,1,29,수요일,3,0.40387961203879597
2025-01-29 04:00:00,1,29,수요일,4,0.5323867613238674
2025-01-29 05:00:00,1,29,수요일,5,0.9362663733626634
2025-01-29 06:00:00,1,29,수요일,6,1.560443955604439
2025-01-29 07:00:00,1,29,수요일,7,2.202979702029796
2025-01-29 08:00:00,1,29,수요일,8,2.4416358364163577
2025-01-29 09:00:00,1,29,수요일,9,2.0928307169283062
2025-01-29 10:00:00,1,29,수요일,10,1.7440255974402552
2025-01-29 11:00:00,1,29,수요일,11,1.8266373362663726
2025-01-29 12:00:00,1,29,수요일,12,1.927607239276072
2025-01-29 13:00:00,1,29,수요일,13,1.854174582541745
2025-01-29 14:00:00,1,29,수요일,14,1.90924907509249
2025-01-29 15:00:00,1,29,수요일,15,2.0928307169283062
2025-01-29 16:00:00,1,29,수요일,16,2.276412358764123
2025-01-29 17:00:00,1,29,수요일,17,2.4967103289671027
2025-01-29 18:00:00,1,29,수요일,18,2.331486851314868
2025-01-29 19:00:00,1,29,수요일,19,1.9826817318268168
2025-01-29 20:00:00,1,29,수요일,20,1.661413858614138
2025-01-29 21:00:00,1,29,수요일,21,1.367683231676832
2025-01-29 22:00:00,1,29,수요일,22,1.156564343565643
2025-01-29 23:00:00,1,29,수요일,23,1.0188781121887809
2025-01-30 00:00:00,1,30,목요일,0,0.8712928707129284
2025-01-30 01:00:00,1,30,목요일,1,0.5654134586541344
2025-01-30 02:00:00,1,30,목요일,2,0.49126087391260864
2025-01-30 03:00:00,1,30,목요일,3,0.4078392160783921
2025-01-30 04:00:00,1,30,목요일,4,0.5376062393760622
2025-01-30 05:00:00,1,30,목요일,5,0.9454454554544544
2025-01-30 06:00:00,1,30,목요일,6,1.5757424257574237
2025-01-30 07:00:00,1,30,목요일,7,2.2245775422457745
2025-01-30 08:00:00,1,30,목요일,8,2.465573442655734
2025-01-30 09:00:00,1,30,목요일,9,2.113348665133486
2025-01-30 10:00:00,1,30,목요일,10,1.7611238876112383
2025-01-30 11:00:00,1,30,목요일,11,1.844545545445455
2025-01-30 12:00:00,1,30,목요일,12,1.946505349465053
2025-01-30 13:00:00,1,30,목요일,13,1.872352764723527
2025-01-30 14:00:00,1,30,목요일,14,1.9279672032796715
2025-01-30 15:00:00,1,30,목요일,15,2.113348665133486
2025-01-30 16:00:00,1,30,목요일,16,2.2987301269873006
2025-01-30 17:00:00,1,30,목요일,17,2.5211878812118784
2025-01-30 18:00:00,1,30,목요일,18,2.354344565543445
2025-01-30 19:00:00,1,30,목요일,19,2.0021197880211976
2025-01-30 20:00:00,1,30,목요일,20,1.6777022297770219
2025-01-30 21:00:00,1,30,목요일,21,1.3810918908109187
2025-01-30 22:00:00,1,30,목요일,22,1.1679032096790318
2025-01-30 23:00:00,1,30,목요일,23,1.0288671132886709
2025-01-31 00:00:00,1,31,금요일,0,0.9135886411358862
2025-01-31 01:00:00,1,31,금요일,1,0.5928607139286071
2025-01-31 02:00:00,1,31,금요일,2,0.5151084891510849
2025-01-31 03:00:00,1,31,금요일,3,0.4276372362763723
2025-01-31 04:00:00,1,31,금요일,4,0.5637036296370361
2025-01-31 05:00:00,1,31,금요일,5,0.9913408659134085
2025-01-31 06:00:00,1,31,금요일,6,1.6522347765223475
2025-01-31 07:00:00,1,31,금요일,7,2.3325667433256667
2025-01-31 08:00:00,1,31,금요일,8,2.5852614738526145
2025-01-31 09:00:00,1,31,금요일,9,2.2159384061593834
2025-01-31 10:00:00,1,31,금요일,10,1.8466153384661528
2025-01-31 11:00:00,1,31,금요일,11,1.9340865913408654
2025-01-31 12:00:00,1,31,금요일,12,2.0409959004099587
2025-01-31 13:00:00,1,31,금요일,13,1.9632436756324363
2025-01-31 14:00:00,1,31,금요일,14,2.021557844215578
2025-01-31 15:00:00,1,31,금요일,15,2.2159384061593834
2025-01-31 16:00:00,1,31,금요일,16,2.4103189681031894
2025-01-31 17:00:00,1,31,금요일,17,2.6435756424357564
2025-01-31 18:00:00,1,31,금요일,18,2.468633136686331
2025-01-31 19:00:00,1,31,금요일,19,2.0993100689931006
2025-01-31 20:00:00,1,31,금요일,20,1.7591440855914406
2025-01-31 21:00:00,1,31,금요일,21,1.4481351864813516
2025-01-31 22:00:00,1,31,금요일,22,1.2245975402459752
2025-01-31 23:00:00,1,31,금요일,23,1.0788121187881212
2025-02-01 00:00:00,2,1,토요일,0,0.7030496950304966
2025-02-01 01:00:00,2,1,토요일,1,0.4562343765623436
2025-02-01 02:00:00,2,1,토요일,2,0.39640035996400347
2025-02-01 03:00:00,2,1,토요일,3,0.3290870912908708
2025-02-01 04:00:00,2,1,토요일,4,0.43379662033796607
2025-02-01 05:00:00,2,1,토요일,5,0.762883711628837
2025-02-01 06:00:00,2,1,토요일,6,1.271472852714728
2025-02-01 07:00:00,2,1,토요일,7,1.7950204979502042
2025-02-01 08:00:00,2,1,토요일,8,1.98948105189481
2025-02-01 09:00:00,2,1,토요일,9,1.705269473052694
2025-02-01 10:00:00,2,1,토요일,10,1.4210578942105783
2025-02-01 11:00:00,2,1,토요일,11,1.488371162883711
2025-02-01 12:00:00,2,1,토요일,12,1.5706429357064289
2025-02-01 13:00:00,2,1,토요일,13,1.5108089191080887
2025-02-01 14:00:00,2,1,토요일,14,1.5556844315568439
2025-02-01 15:00:00,2,1,토요일,15,1.705269473052694
2025-02-01 16:00:00,2,1,토요일,16,1.8548545145485447
2025-02-01 17:00:00,2,1,토요일,17,2.034356564343565
2025-02-01 18:00:00,2,1,토요일,18,1.8997300269972999
2025-02-01 19:00:00,2,1,토요일,19,1.615518448155184
2025-02-01 20:00:00,2,1,토요일,20,1.353744625537446
2025-02-01 21:00:00,2,1,토요일,21,1.1144085591440853
2025-02-01 22:00:00,2,1,토요일,22,0.9423857614238573
2025-02-01 23:00:00,2,1,토요일,23,0.8301969803019696
2025-02-02 00:00:00,2,2,일요일,0,0.6203379662033794
2025-02-02 01:00:00,2,2,일요일,1,0.40255974402559735
2025-02-02 02:00:00,2,2,일요일,2,0.34976502349765015
2025-02-02 03:00:00,2,2,일요일,3,0.29037096290370956
2025-02-02 04:00:00,2,2,일요일,4,0.38276172382761714
2025-02-02 05:00:00,2,2,일요일,5,0.6731326867313268
2025-02-02 06:00:00,2,2,일요일,6,1.121887811218878
2025-02-02 07:00:00,2,2,일요일,7,1.5838416158384157
2025-02-02 08:00:00,2,2,일요일,8,1.7554244575542444
2025-02-02 09:00:00,2,2,일요일,9,1.5046495350464948
2025-02-02 10:00:00,2,2,일요일,10,1.2538746125387457
2025-02-02 11:00:00,2,2,일요일,11,1.3132686731326864
2025-02-02 12:00:00,2,2,일요일,12,1.385861413858614
2025-02-02 13:00:00,2,2,일요일,13,1.3330666933306665
2025-02-02 14:00:00,2,2,일요일,14,1.372662733726627
2025-02-02 15:00:00,2,2,일요일,15,1.5046495350464948
2025-02-02 16:00:00,2,2,일요일,16,1.6366363363663632
2025-02-02 17:00:00,2,2,일요일,17,1.795020497950205
2025-02-02 18:00:00,2,2,일요일,18,1.6762323767623235
2025-02-02 19:00:00,2,2,일요일,19,1.4254574542545744
2025-02-02 20:00:00,2,2,일요일,20,1.1944805519448052
2025-02-02 21:00:00,2,2,일요일,21,0.9833016698330166
2025-02-02 22:00:00,2,2,일요일,22,0.8315168483151683
2025-02-02 23:00:00,2,2,일요일,23,0.7325267473252675
2025-02-03 00:00:00,2,3,월요일,0,0.8684731526847311
2025-02-03 01:00:00,2,3,월요일,1,0.5635836416358362
2025-02-03 02:00:00,2,3,월요일,2,0.48967103289671016
2025-02-03 03:00:00,2,3,월요일,3,0.40651934806519335
2025-02-03 04:00:00,2,3,월요일,4,0.5358664133586639
2025-02-03 05:00:00,2,3,월요일,5,0.9423857614238573
2025-02-03 06:00:00,2,3,월요일,6,1.5706429357064287
2025-02-03 07:00:00,2,3,월요일,7,2.217378262173782
2025-02-03 08:00:00,2,3,월요일,8,2.4575942405759417
2025-02-03 09:00:00,2,3,월요일,9,2.1065093490650924
2025-02-03 10:00:00,2,3,월요일,10,1.7554244575542437
